ID,Vehicles
20170731074,-13
20170731081,83
20170731082,23
20170731083,74
20170731084,-11
20170731091,100
20170731092,27
20170731093,78
20170731094,-8
20170731101,119
20170731102,30
20170731103,82
20170731104,-5
20170731111,132
20170731112,35
20170731113,84
20170731114,-2
20170731121,137
20170731122,38
20170731123,85
20170731124,-1
20170731131,130
20170731132,39
20170731133,85
20170731134,-1
20170731141,144
20170731142,42
20170731143,84
20170731144,-1
20170731151,141
20170731152,43
20170731153,84
20170731154,-1
20170731161,141
20170731162,43
20170731163,84
20170731164,-1
20170731171,148
20170731172,44
20170731173,84
20170731174,-1
20170731181,157
20170731182,45
20170731183,86
20170731184,-2
20170731191,160
20170731192,47
20170731193,87
20170731194,-2
20170731201,145
20170731202,47
20170731203,87
20170731204,-2
20170731211,142
20170731212,46
20170731213,88
20170731214,-1
20170731221,139
20170731222,45
20170731223,82
20170731224,-1
20170731231,132
20170731232,44
20170731233,79
20170731234,-2
20170801001,121
20170801002,41
20170801003,61
20170801004,-6
20170801011,110
20170801012,39
20170801013,53
20170801014,-8
20170801021,98
20170801022,35
20170801023,60
20170801024,-11
20170801031,89
20170801032,31
20170801033,58
20170801034,-12
20170801041,82
20170801042,28
20170801043,57
20170801044,-13
20170801051,80
20170801052,26
20170801053,57
20170801054,-13
20170801061,81
20170801062,26
20170801063,58
20170801064,-13
20170801071,86
20170801072,28
20170801073,59
20170801074,-12
20170801081,96
20170801082,30
20170801083,62
20170801084,-10
20170801091,110
20170801092,33
20170801093,66
20170801094,-8
20170801101,126
20170801102,36
20170801103,69
20170801104,-5
20170801111,137
20170801112,40
20170801113,71
20170801114,-2
20170801121,141
20170801122,43
20170801123,72
20170801124,-2
20170801131,134
20170801132,43
20170801133,71
20170801134,-2
20170801141,147
20170801142,45
20170801143,71
20170801144,-2
20170801151,143
20170801152,46
20170801153,70
20170801154,-2
20170801161,141
20170801162,45
20170801163,70
20170801164,-2
20170801171,145
20170801172,45
20170801173,70
20170801174,-3
20170801181,152
20170801182,47
20170801183,72
20170801184,-3
20170801191,154
20170801192,48
20170801193,73
20170801194,-4
20170801201,144
20170801202,48
20170801203,73
20170801204,-3
20170801211,141
20170801212,47
20170801213,74
20170801214,-3
20170801221,137
20170801222,45
20170801223,68
20170801224,-3
20170801231,129
20170801232,44
20170801233,65
20170801234,-5
20170802001,116
20170802002,41
20170802003,59
20170802004,-7
20170802011,104
20170802012,38
20170802013,51
20170802014,-10
20170802021,93
20170802022,35
20170802023,58
20170802024,-13
20170802031,83
20170802032,31
20170802033,56
20170802034,-14
20170802041,76
20170802042,27
20170802043,55
20170802044,-15
20170802051,74
20170802052,25
20170802053,55
20170802054,-15
20170802061,75
20170802062,25
20170802063,55
20170802064,-15
20170802071,81
20170802072,27
20170802073,57
20170802074,-14
20170802081,91
20170802082,29
20170802083,60
20170802084,-12
20170802091,105
20170802092,32
20170802093,64
20170802094,-10
20170802101,122
20170802102,35
20170802103,67
20170802104,-7
20170802111,133
20170802112,39
20170802113,69
20170802114,-4
20170802121,137
20170802122,42
20170802123,70
20170802124,-3
20170802131,131
20170802132,42
20170802133,70
20170802134,-3
20170802141,144
20170802142,44
20170802143,69
20170802144,-3
20170802151,140
20170802152,45
20170802153,69
20170802154,-3
20170802161,139
20170802162,44
20170802163,69
20170802164,-3
20170802171,144
20170802172,45
20170802173,69
20170802174,-4
20170802181,151
20170802182,46
20170802183,71
20170802184,-4
20170802191,153
20170802192,47
20170802193,72
20170802194,-4
20170802201,144
20170802202,47
20170802203,72
20170802204,-4
20170802211,141
20170802212,46
20170802213,73
20170802214,-3
20170802221,137
20170802222,45
20170802223,68
20170802224,-3
20170802231,130
20170802232,43
20170802233,65
20170802234,-5
20170803001,117
20170803002,40
20170803003,60
20170803004,-8
20170803011,106
20170803012,38
20170803013,51
20170803014,-10
20170803021,94
20170803022,34
20170803023,58
20170803024,-13
20170803031,84
20170803032,30
20170803033,57
20170803034,-14
20170803041,78
20170803042,26
20170803043,56
20170803044,-15
20170803051,76
20170803052,24
20170803053,56
20170803054,-15
20170803061,77
20170803062,24
20170803063,57
20170803064,-15
20170803071,83
20170803072,26
20170803073,58
20170803074,-14
20170803081,92
20170803082,28
20170803083,61
20170803084,-12
20170803091,107
20170803092,31
20170803093,65
20170803094,-10
20170803101,123
20170803102,34
20170803103,69
20170803104,-7
20170803111,135
20170803112,38
20170803113,71
20170803114,-4
20170803121,139
20170803122,41
20170803123,71
20170803124,-3
20170803131,132
20170803132,41
20170803133,71
20170803134,-3
20170803141,145
20170803142,44
20170803143,71
20170803144,-4
20170803151,141
20170803152,44
20170803153,70
20170803154,-4
20170803161,139
20170803162,43
20170803163,70
20170803164,-4
20170803171,144
20170803172,44
20170803173,70
20170803174,-4
20170803181,151
20170803182,45
20170803183,73
20170803184,-5
20170803191,153
20170803192,46
20170803193,74
20170803194,-5
20170803201,143
20170803202,46
20170803203,75
20170803204,-5
20170803211,140
20170803212,45
20170803213,74
20170803214,-4
20170803221,136
20170803222,43
20170803223,68
20170803224,-5
20170803231,128
20170803232,42
20170803233,65
20170803234,-6
20170804001,115
20170804002,39
20170804003,59
20170804004,-8
20170804011,103
20170804012,36
20170804013,50
20170804014,-11
20170804021,91
20170804022,33
20170804023,57
20170804024,-14
20170804031,81
20170804032,29
20170804033,56
20170804034,-15
20170804041,74
20170804042,25
20170804043,54
20170804044,-16
20170804051,71
20170804052,23
20170804053,54
20170804054,-16
20170804061,73
20170804062,22
20170804063,55
20170804064,-16
20170804071,77
20170804072,24
20170804073,56
20170804074,-15
20170804081,87
20170804082,26
20170804083,59
20170804084,-14
20170804091,101
20170804092,29
20170804093,63
20170804094,-11
20170804101,117
20170804102,32
20170804103,66
20170804104,-8
20170804111,128
20170804112,35
20170804113,68
20170804114,-6
20170804121,132
20170804122,38
20170804123,69
20170804124,-5
20170804131,124
20170804132,38
20170804133,68
20170804134,-5
20170804141,137
20170804142,40
20170804143,68
20170804144,-5
20170804151,132
20170804152,40
20170804153,67
20170804154,-5
20170804161,130
20170804162,39
20170804163,67
20170804164,-5
20170804171,134
20170804172,39
20170804173,68
20170804174,-5
20170804181,140
20170804182,40
20170804183,71
20170804184,-6
20170804191,141
20170804192,41
20170804193,74
20170804194,-6
20170804201,131
20170804202,41
20170804203,74
20170804204,-6
20170804211,127
20170804212,39
20170804213,73
20170804214,-5
20170804221,122
20170804222,37
20170804223,66
20170804224,-6
20170804231,114
20170804232,35
20170804233,63
20170804234,-7
20170805001,100
20170805002,33
20170805003,72
20170805004,-9
20170805011,87
20170805012,29
20170805013,66
20170805014,-12
20170805021,74
20170805022,25
20170805023,72
20170805024,-15
20170805031,63
20170805032,21
20170805033,71
20170805034,-16
20170805041,55
20170805042,17
20170805043,70
20170805044,-17
20170805051,52
20170805052,14
20170805053,70
20170805054,-17
20170805061,52
20170805062,14
20170805063,71
20170805064,-17
20170805071,56
20170805072,14
20170805073,72
20170805074,-16
20170805081,64
20170805082,16
20170805083,75
20170805084,-15
20170805091,78
20170805092,19
20170805093,79
20170805094,-12
20170805101,91
20170805102,21
20170805103,82
20170805104,-9
20170805111,102
20170805112,24
20170805113,84
20170805114,-7
20170805121,105
20170805122,26
20170805123,85
20170805124,-6
20170805131,99
20170805132,27
20170805133,84
20170805134,-6
20170805141,108
20170805142,29
20170805143,84
20170805144,-6
20170805151,105
20170805152,28
20170805153,83
20170805154,-6
20170805161,102
20170805162,27
20170805163,83
20170805164,-6
20170805171,106
20170805172,28
20170805173,84
20170805174,-7
20170805181,112
20170805182,28
20170805183,87
20170805184,-7
20170805191,113
20170805192,29
20170805193,91
20170805194,-8
20170805201,103
20170805202,29
20170805203,91
20170805204,-7
20170805211,99
20170805212,28
20170805213,89
20170805214,-7
20170805221,95
20170805222,26
20170805223,82
20170805224,-7
20170805231,87
20170805232,24
20170805233,79
20170805234,-9
20170806001,74
20170806002,22
20170806003,69
20170806004,-11
20170806011,62
20170806012,20
20170806013,64
20170806014,-14
20170806021,50
20170806022,16
20170806023,70
20170806024,-17
20170806031,40
20170806032,12
20170806033,68
20170806034,-19
20170806041,33
20170806042,9
20170806043,67
20170806044,-19
20170806051,31
20170806052,7
20170806053,67
20170806054,-19
20170806061,33
20170806062,7
20170806063,68
20170806064,-19
20170806071,38
20170806072,8
20170806073,69
20170806074,-18
20170806081,48
20170806082,11
20170806083,72
20170806084,-17
20170806091,64
20170806092,13
20170806093,76
20170806094,-14
20170806101,79
20170806102,16
20170806103,79
20170806104,-11
20170806111,92
20170806112,21
20170806113,81
20170806114,-9
20170806121,97
20170806122,23
20170806123,81
20170806124,-8
20170806131,93
20170806132,25
20170806133,81
20170806134,-8
20170806141,105
20170806142,27
20170806143,80
20170806144,-8
20170806151,104
20170806152,27
20170806153,80
20170806154,-8
20170806161,104
20170806162,27
20170806163,80
20170806164,-8
20170806171,110
20170806172,29
20170806173,80
20170806174,-8
20170806181,119
20170806182,30
20170806183,84
20170806184,-9
20170806191,122
20170806192,32
20170806193,87
20170806194,-9
20170806201,115
20170806202,33
20170806203,88
20170806204,-8
20170806211,113
20170806212,33
20170806213,86
20170806214,-7
20170806221,111
20170806222,32
20170806223,79
20170806224,-8
20170806231,106
20170806232,31
20170806233,76
20170806234,-9
20170807001,94
20170807002,30
20170807003,55
20170807004,-12
20170807011,84
20170807012,28
20170807013,47
20170807014,-14
20170807021,74
20170807022,24
20170807023,54
20170807024,-17
20170807031,66
20170807032,21
20170807033,52
20170807034,-18
20170807041,61
20170807042,18
20170807043,51
20170807044,-18
20170807051,61
20170807052,17
20170807053,51
20170807054,-18
20170807061,64
20170807062,18
20170807063,52
20170807064,-18
20170807071,72
20170807072,20
20170807073,54
20170807074,-17
20170807081,83
20170807082,23
20170807083,56
20170807084,-15
20170807091,100
20170807092,27
20170807093,60
20170807094,-12
20170807101,120
20170807102,30
20170807103,64
20170807104,-9
20170807111,133
20170807112,35
20170807113,66
20170807114,-6
20170807121,138
20170807122,38
20170807123,67
20170807124,-5
20170807131,131
20170807132,39
20170807133,67
20170807134,-5
20170807141,146
20170807142,42
20170807143,66
20170807144,-5
20170807151,142
20170807152,43
20170807153,66
20170807154,-5
20170807161,142
20170807162,43
20170807163,66
20170807164,-5
20170807171,149
20170807172,44
20170807173,66
20170807174,-5
20170807181,158
20170807182,46
20170807183,68
20170807184,-5
20170807191,161
20170807192,47
20170807193,69
20170807194,-5
20170807201,146
20170807202,48
20170807203,69
20170807204,-5
20170807211,144
20170807212,47
20170807213,70
20170807214,-4
20170807221,140
20170807222,46
20170807223,65
20170807224,-4
20170807231,133
20170807232,44
20170807233,62
20170807234,-5
20170808001,122
20170808002,42
20170808003,56
20170808004,-8
20170808011,110
20170808012,39
20170808013,48
20170808014,-11
20170808021,99
20170808022,35
20170808023,55
20170808024,-14
20170808031,89
20170808032,31
20170808033,53
20170808034,-15
20170808041,82
20170808042,28
20170808043,52
20170808044,-15
20170808051,80
20170808052,26
20170808053,52
20170808054,-15
20170808061,81
20170808062,26
20170808063,53
20170808064,-15
20170808071,87
20170808072,28
20170808073,54
20170808074,-15
20170808081,96
20170808082,30
20170808083,57
20170808084,-13
20170808091,111
20170808092,33
20170808093,61
20170808094,-10
20170808101,127
20170808102,36
20170808103,64
20170808104,-7
20170808111,139
20170808112,40
20170808113,66
20170808114,-4
20170808121,143
20170808122,43
20170808123,67
20170808124,-3
20170808131,135
20170808132,44
20170808133,66
20170808134,-3
20170808141,148
20170808142,46
20170808143,66
20170808144,-4
20170808151,144
20170808152,46
20170808153,65
20170808154,-4
20170808161,142
20170808162,46
20170808163,65
20170808164,-4
20170808171,147
20170808172,46
20170808173,65
20170808174,-4
20170808181,153
20170808182,47
20170808183,67
20170808184,-5
20170808191,155
20170808192,49
20170808193,68
20170808194,-5
20170808201,145
20170808202,49
20170808203,68
20170808204,-5
20170808211,142
20170808212,48
20170808213,69
20170808214,-4
20170808221,138
20170808222,46
20170808223,63
20170808224,-4
20170808231,130
20170808232,44
20170808233,60
20170808234,-6
20170809001,117
20170809002,42
20170809003,55
20170809004,-8
20170809011,105
20170809012,39
20170809013,46
20170809014,-11
20170809021,93
20170809022,35
20170809023,53
20170809024,-14
20170809031,83
20170809032,31
20170809033,51
20170809034,-16
20170809041,76
20170809042,27
20170809043,50
20170809044,-16
20170809051,74
20170809052,25
20170809053,50
20170809054,-16
20170809061,76
20170809062,25
20170809063,51
20170809064,-16
20170809071,81
20170809072,27
20170809073,52
20170809074,-15
20170809081,91
20170809082,29
20170809083,55
20170809084,-13
20170809091,106
20170809092,32
20170809093,59
20170809094,-10
20170809101,122
20170809102,35
20170809103,62
20170809104,-7
20170809111,134
20170809112,40
20170809113,65
20170809114,-4
20170809121,139
20170809122,42
20170809123,65
20170809124,-3
20170809131,132
20170809132,43
20170809133,65
20170809134,-3
20170809141,145
20170809142,45
20170809143,65
20170809144,-3
20170809151,141
20170809152,46
20170809153,64
20170809154,-3
20170809161,140
20170809162,45
20170809163,65
20170809164,-3
20170809171,145
20170809172,46
20170809173,64
20170809174,-3
20170809181,152
20170809182,47
20170809183,67
20170809184,-4
20170809191,154
20170809192,48
20170809193,68
20170809194,-4
20170809201,145
20170809202,48
20170809203,68
20170809204,-3
20170809211,142
20170809212,47
20170809213,69
20170809214,-3
20170809221,138
20170809222,46
20170809223,64
20170809224,-3
20170809231,131
20170809232,44
20170809233,61
20170809234,-4
20170810001,118
20170810002,41
20170810003,55
20170810004,-7
20170810011,106
20170810012,38
20170810013,47
20170810014,-10
20170810021,94
20170810022,35
20170810023,54
20170810024,-13
20170810031,85
20170810032,31
20170810033,53
20170810034,-14
20170810041,78
20170810042,27
20170810043,52
20170810044,-14
20170810051,76
20170810052,25
20170810053,52
20170810054,-14
20170810061,77
20170810062,25
20170810063,53
20170810064,-14
20170810071,83
20170810072,27
20170810073,54
20170810074,-13
20170810081,93
20170810082,29
20170810083,57
20170810084,-11
20170810091,107
20170810092,32
20170810093,61
20170810094,-8
20170810101,124
20170810102,35
20170810103,65
20170810104,-5
20170810111,136
20170810112,39
20170810113,67
20170810114,-2
20170810121,140
20170810122,42
20170810123,67
20170810124,-1
20170810131,133
20170810132,43
20170810133,67
20170810134,-1
20170810141,146
20170810142,45
20170810143,67
20170810144,-2
20170810151,142
20170810152,45
20170810153,66
20170810154,-2
20170810161,140
20170810162,44
20170810163,66
20170810164,-2
20170810171,145
20170810172,45
20170810173,66
20170810174,-2
20170810181,152
20170810182,46
20170810183,69
20170810184,-3
20170810191,154
20170810192,47
20170810193,70
20170810194,-3
20170810201,144
20170810202,47
20170810203,71
20170810204,-3
20170810211,141
20170810212,46
20170810213,70
20170810214,-2
20170810221,136
20170810222,45
20170810223,64
20170810224,-2
20170810231,129
20170810232,43
20170810233,62
20170810234,-4
20170811001,115
20170811002,41
20170811003,56
20170811004,-6
20170811011,103
20170811012,38
20170811013,47
20170811014,-9
20170811021,91
20170811022,34
20170811023,53
20170811024,-12
20170811031,81
20170811032,30
20170811033,52
20170811034,-13
20170811041,74
20170811042,26
20170811043,51
20170811044,-13
20170811051,71
20170811052,24
20170811053,51
20170811054,-13
20170811061,72
20170811062,23
20170811063,51
20170811064,-13
20170811071,77
20170811072,25
20170811073,53
20170811074,-13
20170811081,87
20170811082,27
20170811083,55
20170811084,-11
20170811091,101
20170811092,30
20170811093,59
20170811094,-8
20170811101,117
20170811102,33
20170811103,63
20170811104,-5
20170811111,129
20170811112,37
20170811113,65
20170811114,-2
20170811121,132
20170811122,39
20170811123,65
20170811124,-1
20170811131,125
20170811132,39
20170811133,65
20170811134,-1
20170811141,137
20170811142,42
20170811143,64
20170811144,-1
20170811151,133
20170811152,41
20170811153,64
20170811154,-1
20170811161,131
20170811162,40
20170811163,64
20170811164,-1
20170811171,135
20170811172,41
20170811173,65
20170811174,-1
20170811181,141
20170811182,42
20170811183,68
20170811184,-2
20170811191,142
20170811192,42
20170811193,70
20170811194,-2
20170811201,131
20170811202,42
20170811203,71
20170811204,-2
20170811211,127
20170811212,41
20170811213,69
20170811214,-1
20170811221,122
20170811222,39
20170811223,63
20170811224,-1
20170811231,114
20170811232,37
20170811233,60
20170811234,-3
20170812001,100
20170812002,34
20170812003,69
20170812004,-5
20170812011,87
20170812012,31
20170812013,63
20170812014,-8
20170812021,74
20170812022,27
20170812023,69
20170812024,-11
20170812031,62
20170812032,22
20170812033,68
20170812034,-12
20170812041,55
20170812042,18
20170812043,67
20170812044,-13
20170812051,51
20170812052,15
20170812053,67
20170812054,-13
20170812061,51
20170812062,15
20170812063,67
20170812064,-13
20170812071,55
20170812072,16
20170812073,69
20170812074,-12
20170812081,64
20170812082,17
20170812083,72
20170812084,-10
20170812091,77
20170812092,20
20170812093,76
20170812094,-7
20170812101,91
20170812102,22
20170812103,79
20170812104,-4
20170812111,102
20170812112,26
20170812113,81
20170812114,-1
20170812121,105
20170812122,28
20170812123,82
20170812124,0
20170812131,99
20170812132,28
20170812133,81
20170812134,0
20170812141,108
20170812142,30
20170812143,81
20170812144,-1
20170812151,105
20170812152,30
20170812153,80
20170812154,-1
20170812161,102
20170812162,29
20170812163,80
20170812164,-1
20170812171,106
20170812172,29
20170812173,81
20170812174,-1
20170812181,112
20170812182,30
20170812183,85
20170812184,-2
20170812191,113
20170812192,31
20170812193,88
20170812194,-2
20170812201,103
20170812202,31
20170812203,89
20170812204,-2
20170812211,99
20170812212,29
20170812213,86
20170812214,-1
20170812221,95
20170812222,28
20170812223,79
20170812224,-1
20170812231,87
20170812232,26
20170812233,76
20170812234,-3
20170813001,73
20170813002,24
20170813003,67
20170813004,-6
20170813011,61
20170813012,21
20170813013,62
20170813014,-9
20170813021,49
20170813022,17
20170813023,67
20170813024,-12
20170813031,39
20170813032,13
20170813033,66
20170813034,-13
20170813041,32
20170813042,10
20170813043,65
20170813044,-13
20170813051,30
20170813052,8
20170813053,65
20170813054,-13
20170813061,32
20170813062,8
20170813063,65
20170813064,-13
20170813071,37
20170813072,10
20170813073,67
20170813074,-13
20170813081,47
20170813082,12
20170813083,69
20170813084,-11
20170813091,63
20170813092,15
20170813093,73
20170813094,-8
20170813101,79
20170813102,18
20170813103,76
20170813104,-5
20170813111,92
20170813112,22
20170813113,79
20170813114,-2
20170813121,97
20170813122,25
20170813123,79
20170813124,-1
20170813131,93
20170813132,27
20170813133,78
20170813134,-1
20170813141,105
20170813142,28
20170813143,78
20170813144,-1
20170813151,104
20170813152,29
20170813153,77
20170813154,-1
20170813161,104
20170813162,29
20170813163,77
20170813164,-1
20170813171,110
20170813172,31
20170813173,78
20170813174,-1
20170813181,119
20170813182,32
20170813183,82
20170813184,-2
20170813191,122
20170813192,34
20170813193,85
20170813194,-1
20170813201,115
20170813202,35
20170813203,86
20170813204,-1
20170813211,113
20170813212,35
20170813213,84
20170813214,0
20170813221,111
20170813222,34
20170813223,77
20170813224,0
20170813231,106
20170813232,33
20170813233,74
20170813234,-1
20170814001,94
20170814002,32
20170814003,53
20170814004,-5
20170814011,83
20170814012,29
20170814013,45
20170814014,-7
20170814021,73
20170814022,26
20170814023,52
20170814024,-10
20170814031,65
20170814032,23
20170814033,51
20170814034,-11
20170814041,61
20170814042,20
20170814043,50
20170814044,-11
20170814051,60
20170814052,19
20170814053,49
20170814054,-11
20170814061,63
20170814062,20
20170814063,50
20170814064,-11
20170814071,71
20170814072,22
20170814073,52
20170814074,-10
20170814081,83
20170814082,25
20170814083,54
20170814084,-8
20170814091,100
20170814092,28
20170814093,59
20170814094,-4
20170814101,120
20170814102,32
20170814103,62
20170814104,-1
20170814111,133
20170814112,37
20170814113,64
20170814114,2
20170814121,138
20170814122,40
20170814123,65
20170814124,4
20170814131,131
20170814132,42
20170814133,65
20170814134,4
20170814141,146
20170814142,45
20170814143,64
20170814144,4
20170814151,143
20170814152,45
20170814153,64
20170814154,4
20170814161,142
20170814162,45
20170814163,64
20170814164,4
20170814171,150
20170814172,46
20170814173,64
20170814174,4
20170814181,159
20170814182,48
20170814183,66
20170814184,4
20170814191,162
20170814192,50
20170814193,68
20170814194,4
20170814201,146
20170814202,50
20170814203,68
20170814204,4
20170814211,144
20170814212,49
20170814213,69
20170814214,5
20170814221,140
20170814222,48
20170814223,63
20170814224,5
20170814231,134
20170814232,47
20170814233,60
20170814234,4
20170815001,122
20170815002,44
20170815003,55
20170815004,0
20170815011,110
20170815012,41
20170815013,46
20170815014,-2
20170815021,98
20170815022,38
20170815023,53
20170815024,-5
20170815031,88
20170815032,34
20170815033,52
20170815034,-7
20170815041,82
20170815042,30
20170815043,51
20170815044,-7
20170815051,79
20170815052,28
20170815053,51
20170815054,-7
20170815061,81
20170815062,28
20170815063,51
20170815064,-7
20170815071,86
20170815072,30
20170815073,53
20170815074,-6
20170815081,96
20170815082,32
20170815083,55
20170815084,-4
20170815091,111
20170815092,35
20170815093,59
20170815094,-1
20170815101,127
20170815102,39
20170815103,63
20170815104,3
20170815111,139
20170815112,43
20170815113,65
20170815114,5
20170815121,143
20170815122,46
20170815123,65
20170815124,6
20170815131,136
20170815132,46
20170815133,65
20170815134,6
20170815141,148
20170815142,49
20170815143,65
20170815144,6
20170815151,144
20170815152,49
20170815153,64
20170815154,6
20170815161,142
20170815162,48
20170815163,64
20170815164,6
20170815171,147
20170815172,49
20170815173,64
20170815174,6
20170815181,153
20170815182,50
20170815183,66
20170815184,5
20170815191,155
20170815192,51
20170815193,67
20170815194,5
20170815201,145
20170815202,51
20170815203,67
20170815204,5
20170815211,142
20170815212,50
20170815213,68
20170815214,6
20170815221,138
20170815222,49
20170815223,62
20170815224,6
20170815231,130
20170815232,47
20170815233,59
20170815234,4
20170816001,117
20170816002,44
20170816003,54
20170816004,1
20170816011,105
20170816012,42
20170816013,45
20170816014,-2
20170816021,92
20170816022,38
20170816023,52
20170816024,-5
20170816031,82
20170816032,34
20170816033,51
20170816034,-6
20170816041,76
20170816042,30
20170816043,50
20170816044,-6
20170816051,73
20170816052,28
20170816053,50
20170816054,-6
20170816061,75
20170816062,28
20170816063,50
20170816064,-6
20170816071,80
20170816072,29
20170816073,52
20170816074,-5
20170816081,90
20170816082,32
20170816083,54
20170816084,-3
20170816091,106
20170816092,35
20170816093,58
20170816094,0
20170816101,122
20170816102,38
20170816103,62
20170816104,4
20170816111,135
20170816112,42
20170816113,64
20170816114,6
20170816121,139
20170816122,45
20170816123,65
20170816124,8
20170816131,132
20170816132,46
20170816133,65
20170816134,8
20170816141,145
20170816142,48
20170816143,64
20170816144,8
20170816151,141
20170816152,48
20170816153,64
20170816154,8
20170816161,140
20170816162,48
20170816163,64
20170816164,8
20170816171,145
20170816172,49
20170816173,64
20170816174,8
20170816181,152
20170816182,50
20170816183,66
20170816184,7
20170816191,155
20170816192,51
20170816193,68
20170816194,7
20170816201,145
20170816202,51
20170816203,68
20170816204,8
20170816211,142
20170816212,50
20170816213,69
20170816214,8
20170816221,138
20170816222,49
20170816223,63
20170816224,8
20170816231,131
20170816232,47
20170816233,61
20170816234,7
20170817001,118
20170817002,44
20170817003,55
20170817004,4
20170817011,106
20170817012,41
20170817013,47
20170817014,1
20170817021,94
20170817022,37
20170817023,54
20170817024,-2
20170817031,84
20170817032,33
20170817033,53
20170817034,-3
20170817041,77
20170817042,30
20170817043,52
20170817044,-3
20170817051,75
20170817052,28
20170817053,52
20170817054,-3
20170817061,76
20170817062,28
20170817063,53
20170817064,-3
20170817071,82
20170817072,29
20170817073,54
20170817074,-2
20170817081,92
20170817082,32
20170817083,57
20170817084,0
20170817091,107
20170817092,35
20170817093,61
20170817094,3
20170817101,124
20170817102,38
20170817103,65
20170817104,6
20170817111,136
20170817112,42
20170817113,67
20170817114,9
20170817121,140
20170817122,45
20170817123,67
20170817124,10
20170817131,133
20170817132,46
20170817133,67
20170817134,10
20170817141,146
20170817142,48
20170817143,67
20170817144,10
20170817151,142
20170817152,48
20170817153,66
20170817154,10
20170817161,140
20170817162,47
20170817163,67
20170817164,10
20170817171,145
20170817172,48
20170817173,66
20170817174,10
20170817181,152
20170817182,49
20170817183,69
20170817184,9
20170817191,154
20170817192,50
20170817193,70
20170817194,9
20170817201,144
20170817202,51
20170817203,71
20170817204,9
20170817211,141
20170817212,49
20170817213,71
20170817214,10
20170817221,136
20170817222,48
20170817223,65
20170817224,9
20170817231,129
20170817232,46
20170817233,62
20170817234,8
20170818001,115
20170818002,44
20170818003,56
20170818004,6
20170818011,103
20170818012,41
20170818013,47
20170818014,3
20170818021,90
20170818022,37
20170818023,54
20170818024,-1
20170818031,80
20170818032,32
20170818033,52
20170818034,-2
20170818041,73
20170818042,29
20170818043,51
20170818044,-2
20170818051,70
20170818052,26
20170818053,51
20170818054,-2
20170818061,71
20170818062,26
20170818063,52
20170818064,-2
20170818071,76
20170818072,28
20170818073,53
20170818074,-1
20170818081,86
20170818082,30
20170818083,56
20170818084,0
20170818091,101
20170818092,33
20170818093,60
20170818094,4
20170818101,117
20170818102,36
20170818103,63
20170818104,7
20170818111,129
20170818112,40
20170818113,65
20170818114,10
20170818121,132
20170818122,42
20170818123,66
20170818124,11
20170818131,125
20170818132,43
20170818133,65
20170818134,11
20170818141,137
20170818142,45
20170818143,65
20170818144,11
20170818151,132
20170818152,45
20170818153,64
20170818154,11
20170818161,130
20170818162,43
20170818163,64
20170818164,11
20170818171,134
20170818172,44
20170818173,65
20170818174,11
20170818181,140
20170818182,45
20170818183,69
20170818184,10
20170818191,142
20170818192,46
20170818193,71
20170818194,10
20170818201,131
20170818202,45
20170818203,71
20170818204,10
20170818211,127
20170818212,44
20170818213,70
20170818214,11
20170818221,122
20170818222,42
20170818223,64
20170818224,11
20170818231,114
20170818232,40
20170818233,61
20170818234,9
20170819001,99
20170819002,37
20170819003,70
20170819004,7
20170819011,86
20170819012,34
20170819013,63
20170819014,3
20170819021,72
20170819022,29
20170819023,70
20170819024,0
20170819031,61
20170819032,25
20170819033,69
20170819034,-1
20170819041,53
20170819042,21
20170819043,68
20170819044,-1
20170819051,49
20170819052,18
20170819053,68
20170819054,-1
20170819061,50
20170819062,17
20170819063,69
20170819064,-1
20170819071,54
20170819072,18
20170819073,70
20170819074,0
20170819081,62
20170819082,20
20170819083,73
20170819084,1
20170819091,76
20170819092,22
20170819093,77
20170819094,5
20170819101,90
20170819102,25
20170819103,80
20170819104,8
20170819111,101
20170819112,29
20170819113,82
20170819114,11
20170819121,104
20170819122,31
20170819123,83
20170819124,12
20170819131,98
20170819132,31
20170819133,82
20170819134,12
20170819141,108
20170819142,33
20170819143,82
20170819144,12
20170819151,104
20170819152,33
20170819153,81
20170819154,11
20170819161,101
20170819162,32
20170819163,82
20170819164,11
20170819171,105
20170819172,32
20170819173,82
20170819174,11
20170819181,111
20170819182,33
20170819183,86
20170819184,10
20170819191,112
20170819192,34
20170819193,89
20170819194,10
20170819201,102
20170819202,34
20170819203,90
20170819204,10
20170819211,99
20170819212,32
20170819213,87
20170819214,11
20170819221,94
20170819222,31
20170819223,80
20170819224,11
20170819231,86
20170819232,29
20170819233,78
20170819234,9
20170820001,72
20170820002,27
20170820003,68
20170820004,6
20170820011,60
20170820012,24
20170820013,63
20170820014,3
20170820021,47
20170820022,20
20170820023,68
20170820024,0
20170820031,37
20170820032,16
20170820033,67
20170820034,-2
20170820041,30
20170820042,12
20170820043,66
20170820044,-2
20170820051,28
20170820052,10
20170820053,66
20170820054,-2
20170820061,30
20170820062,10
20170820063,67
20170820064,-2
20170820071,35
20170820072,12
20170820073,68
20170820074,-1
20170820081,46
20170820082,15
20170820083,71
20170820084,1
20170820091,62
20170820092,18
20170820093,75
20170820094,4
20170820101,78
20170820102,21
20170820103,78
20170820104,7
20170820111,91
20170820112,25
20170820113,80
20170820114,10
20170820121,96
20170820122,28
20170820123,81
20170820124,11
20170820131,93
20170820132,30
20170820133,80
20170820134,11
